timestamp,track_id,velocity,shift
2026-06-29T10:45:58,1,0.0,office_hours
2026-06-29T10:46:16,31,0.0,office_hours
2026-07-01T14:19:42,1,0.0,office_hours
2026-07-01T14:19:53,7,0.0,office_hours
2026-07-02T10:01:18,1,0.0,office_hours
2026-07-02T10:01:35,7,0.0,office_hours
2026-07-02T10:03:17,12,0.0,office_hours
2026-07-02T10:03:30,16,0.0,office_hours
